sbytes,dbytes,rate,sttl,sload,dload,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack_cat,label
568,304,39.694241,31,19325.42383,10343.18457,0,3,6,Normal,0
1540,1644,51.501184,31,18028.53516,19389.41602,0,5,5,Normal,0
568,304,23.236746,31,11312.97559,6054.832031,0,4,5,Normal,0
568,312,129.210889,31,62907.24609,34554.68359,0,3,3,Normal,0
544,304,38.000935,31,17719.29297,9901.958008,0,4,5,Normal,0
568,304,25.714401,31,12519.24023,6700.438477,0,4,5,Normal,0
1470,1728,118.321987,31,37971.21484,43407.26563,0,2,4,Normal,0
168,0,66666.66835,63,44800000.0,0.0,0,1,1,Normal,0
1540,1644,43.137931,31,15100.89063,16240.77734,0,4,9,Normal,0
1540,1644,48.902439,31,17118.81641,18411.02734,0,4,9,Normal,0
568,304,124.630558,31,60677.27734,32475.16211,0,3,8,Normal,0
1540,1644,42.197816,31,14771.79297,15886.83789,0,4,9,Normal,0
1470,1728,142.909057,31,45861.55859,52427.20703,0,1,7,Normal,0
1540,1644,35.043789,31,12267.4502,13193.45508,0,3,9,Normal,0
1540,1644,42.210717,31,14776.30859,15891.69531,0,3,9,Normal,0
1540,1644,34.486111,31,12072.22852,12983.49805,0,3,9,Normal,0
568,312,90.741749,31,44178.26953,24266.93555,0,4,5,Normal,0
528,304,193.981043,31,87790.28125,50545.91797,0,4,5,Normal,0
528,304,48.911715,31,22136.04492,12744.99512,0,1,11,Normal,0
46,28,50000.00126,0,0.0,0.0,0,1,1,Normal,0
568,304,29.498898,31,14361.74902,7686.569824,0,4,7,Normal,0
568,304,118.201315,31,57547.15625,30799.88477,0,4,4,Normal,0
994,268,28.748519,254,13722.62598,3434.489746,1,2,2,Normal,0
544,304,58.742079,31,27390.5918,15306.50781,0,4,7,Normal,0
1540,1644,23.339006,31,8170.066406,8786.782227,0,4,5,Normal,0
568,312,23.715951,31,11546.28027,6342.322754,0,3,6,Normal,0
1470,1728,127.298646,31,40851.95313,46700.41797,0,1,12,Normal,0
568,320,30.383395,31,14792.37305,8333.731445,0,4,6,Normal,0
568,320,121.951221,31,59372.82422,33449.47656,0,3,12,Normal,0
536,304,194.142441,31,89194.58594,50587.97266,0,4,6,Normal,0
568,304,122.289966,31,59537.74219,31865.27148,0,3,3,Normal,0
544,304,32.84442,31,15314.88379,8558.317383,0,4,5,Normal,0
568,304,24.197423,31,11780.68848,6305.157227,0,4,5,Normal,0
994,268,20.018151,254,9555.330078,2391.501709,1,3,3,Normal,0
544,304,193.814554,31,90372.96094,50502.53516,0,3,11,Normal,0
544,304,107.441066,31,50098.23438,27996.07227,0,1,5,Normal,0
568,304,29.36648,31,14297.28027,7652.065918,0,3,11,Normal,0
568,304,21.917534,31,10670.70801,5711.083008,0,2,3,Normal,0
1470,1728,142.358598,31,45684.90625,52225.26953,0,2,6,Normal,0
528,304,193.39153,31,87523.48438,50392.30859,0,3,11,Normal,0
568,312,80.276148,31,39083.01563,21468.13477,0,3,11,Normal,0
568,304,107.05983,31,52122.84375,27896.73242,0,3,5,Normal,0
544,304,188.359387,31,87829.28906,49081.07422,0,3,5,Normal,0
544,304,188.628398,31,87954.72656,49151.17188,0,4,6,Normal,0
568,304,96.944855,31,47198.29688,25261.05859,0,4,6,Normal,0
536,304,77.692317,31,35694.07031,20244.39844,0,4,5,Normal,0
568,320,42.566649,31,20723.87695,11675.42383,0,3,3,Normal,0
536,304,193.268722,31,88793.17188,50360.30859,0,3,3,Normal,0
568,320,26.778985,31,13037.54004,7345.093262,0,4,5,Normal,0
568,304,134.066233,31,65271.10156,34933.82813,0,5,8,Normal,0
610,354,22.369039,254,5779.106934,3263.248047,1,4,4,Normal,0
568,304,122.38832,31,59585.62891,31890.89844,0,4,7,Normal,0
528,304,193.546606,31,87593.66406,50432.71484,0,9,14,Normal,0
568,312,81.250797,31,39557.53125,21728.78516,0,9,14,Normal,0
1540,1644,103.537855,31,36244.52344,38980.43359,0,7,14,Normal,0
1540,1644,117.564496,31,41154.69922,44261.25,0,7,14,Normal,0
1540,1644,104.866101,31,36709.49219,39480.49609,0,7,14,Normal,0
1540,1644,95.159553,31,33311.60938,35826.12891,0,7,14,Normal,0
1540,1644,107.217004,31,37532.44922,40365.57813,0,7,14,Normal,0
528,304,195.492509,31,88474.32031,50939.76172,0,3,11,Normal,0
568,312,108.968068,31,53051.88281,29141.17383,0,3,11,Normal,0
262,0,111111.1072,60,116444440.0,0.0,0,1,1,Normal,0
568,304,96.785346,31,47120.63672,25219.49609,0,3,2,Normal,0
544,304,193.916562,31,90420.52344,50529.11719,0,3,2,Normal,0
544,304,86.201585,31,40194.56641,22461.66992,0,6,10,Normal,0
568,304,26.08728,31,12700.77832,6797.599609,0,6,10,Normal,0
544,304,62.946242,31,29350.93359,16401.99219,0,4,10,Normal,0
568,304,33.2736,31,16199.49023,8670.149414,0,4,10,Normal,0
544,304,31.646857,31,14756.47754,8246.266602,0,4,10,Normal,0
568,304,21.454558,31,10445.30469,5590.444824,0,4,10,Normal,0
544,304,43.460985,31,20265.23633,11324.69043,0,3,14,Normal,0
544,304,73.589704,31,34313.82813,19175.375,0,3,14,Normal,0
568,304,27.417326,31,13348.32129,7144.171875,0,3,14,Normal,0
568,304,19.590503,31,9537.776367,5104.725586,0,3,10,Normal,0
568,304,142.360332,31,69309.14844,37095.03516,0,1,2,Normal,0
568,304,23.391344,31,11388.24316,6095.115723,0,3,14,Normal,0
544,304,37.615802,31,17539.71094,9801.603516,0,3,10,Normal,0
544,304,193.648332,31,90295.45313,50459.22266,0,3,4,Normal,0
568,304,95.616656,31,46551.65234,24914.96875,0,3,4,Normal,0
544,304,38.021161,31,17728.72461,9907.228516,0,3,7,Normal,0
568,304,40.842048,31,19884.24219,10642.27051,0,4,10,Normal,0
568,304,18.749816,31,9128.481445,4885.666504,0,3,7,Normal,0
544,304,95.599688,31,44576.76953,24910.54688,0,4,10,Normal,0
134,0,142857.1409,60,76571424.0,0.0,0,3,3,Normal,0
568,304,80.11628,31,39005.18359,20876.01367,0,4,3,Normal,0
544,304,199.248558,31,92906.75781,51918.48047,0,4,3,Normal,0
568,304,33.756251,31,16434.47266,8795.914062,0,3,7,Normal,0
544,304,22.785197,31,10624.41211,5937.171387,0,4,8,Normal,0
568,304,14.397012,31,7009.288574,3751.450195,0,4,8,Normal,0
544,304,45.113266,31,21035.67188,11755.22852,0,3,7,Normal,0
568,304,20.686497,31,10071.36914,5390.310059,0,7,5,Normal,0
544,304,37.603478,31,17533.96484,9798.391602,0,2,8,Normal,0
544,304,28.561287,31,13317.71973,7442.255371,0,7,5,Normal,0
568,304,25.720165,31,12522.0459,6701.94043,0,2,8,Normal,0
544,304,64.151323,31,29912.8457,16716.00195,0,3,4,Normal,0
568,304,28.316808,31,13786.24023,7378.550781,0,3,4,Normal,0
544,304,188.455732,31,87874.21875,49106.17969,0,3,7,Normal,0
568,304,85.03815,31,41401.42969,22158.51172,0,3,7,Normal,0
568,304,33.91555,31,16512.02734,8837.423828,0,3,14,Normal,0
544,304,44.828977,31,20903.11133,11681.15039,0,3,14,Normal,0
544,304,193.252721,31,90110.98438,50356.13672,0,3,4,Normal,0
568,304,120.138677,31,58490.37109,31304.70703,0,5,5,Normal,0
568,304,56.287291,31,27403.86914,14666.85938,0,3,4,Normal,0
568,304,56.322616,31,27421.06836,14676.06445,0,3,11,Normal,0
544,304,193.814554,31,90372.96094,50502.53516,0,3,11,Normal,0
568,304,29.385219,31,14306.4043,7656.94873,0,4,9,Normal,0
544,304,193.776999,31,90355.44531,50492.75,0,4,9,Normal,0
1396,354,32.978076,254,19507.50195,4810.919434,1,11,10,Normal,0
1524,268,49.566129,254,36269.1875,5921.5,1,11,10,Normal,0
1460,268,66.254708,254,46431.30078,7915.229004,1,11,10,Normal,0
1588,268,53.641352,254,40910.47266,6408.353516,1,11,10,Normal,0
544,304,188.775926,31,88023.51563,49189.61328,0,4,7,Normal,0
568,304,103.90999,31,50589.32031,27075.97461,0,4,7,Normal,0
46,28,45454.5451,0,0.0,0.0,0,1,1,Normal,0
544,304,60.269491,31,28102.80273,15704.50684,0,4,5,Normal,0
141,0,0.0,255,0.0,0.0,0,1,1,Normal,0
568,304,17.750279,31,8641.849609,4625.215332,0,4,5,Normal,0
568,304,134.076498,31,65276.10156,34936.50391,0,3,5,Normal,0
544,304,59.756026,31,27863.38086,15570.71289,0,4,7,Normal,0
568,304,24.036564,31,11702.37305,6263.241699,0,4,7,Normal,0
568,304,96.926062,31,47189.14453,25256.16211,0,4,5,Normal,0
544,304,194.072481,31,90493.22656,50569.74219,0,4,5,Normal,0
568,304,119.813776,31,58332.19141,31220.04688,0,3,5,Normal,0
544,304,184.322095,31,85946.75781,48029.07031,0,1,7,Normal,0
568,304,33.951082,31,16529.32617,8846.681641,0,3,8,Normal,0
568,304,56.309931,31,27414.89258,14672.75879,0,3,8,Normal,0
544,304,194.180139,31,90543.42188,50597.79688,0,3,8,Normal,0
568,304,119.967783,31,58407.17188,31260.17578,0,2,7,Normal,0
544,304,188.709761,31,87992.66406,49172.37109,0,4,8,Normal,0
568,304,33.792102,31,16451.92578,8805.255859,0,4,8,Normal,0
544,304,188.597917,31,87940.51563,49143.23047,0,3,6,Normal,0
544,304,37.614185,31,17538.95703,9801.181641,0,6,6,Normal,0
568,304,29.373258,31,14300.58008,7653.831543,0,6,6,Normal,0
568,304,48.652331,31,23686.73438,12677.40723,0,3,6,Normal,0
568,304,21.459819,31,10447.86621,5591.815918,0,5,5,Normal,0
544,304,68.661783,31,32016.00781,17891.29883,0,5,5,Normal,0
568,304,29.502255,31,14363.38379,7687.444824,0,2,4,Normal,0
544,304,188.613156,31,87947.61719,49147.19922,0,2,4,Normal,0
544,304,193.755539,31,90345.4375,50487.15625,0,5,11,Normal,0
568,304,79.348883,31,38631.57031,20676.05078,0,3,5,Normal,0
544,304,193.621554,31,90282.96094,50452.24609,0,3,5,Normal,0
568,304,79.347087,31,38630.69531,20675.58398,0,5,11,Normal,0
120,0,426.80326,255,136577.0469,0.0,0,2,2,Normal,0
28,0,0.0,254,0.0,0.0,0,2,2,Normal,0
78,0,250000.0006,254,78000000.0,0.0,2,1,1,Normal,0
568,304,79.44254,31,38677.16797,20700.45508,0,3,6,Normal,0
568,304,46.00753,31,22399.09375,11988.24805,0,2,8,Normal,0
544,304,44.832135,31,20904.58398,11681.97363,0,1,21,Normal,0
544,304,194.59038,31,90734.71094,50704.69531,0,3,6,Normal,0
544,304,188.638567,31,87959.46875,49153.82031,0,2,8,Normal,0
568,304,18.120773,31,8822.227539,4721.755859,0,8,9,Normal,0
544,304,47.893704,31,22332.15039,12479.73145,0,8,9,Normal,0
568,304,20.16797,31,9818.920898,5255.196777,0,2,8,Normal,0
544,304,188.465882,31,87878.94531,49108.82422,0,4,8,Normal,0
544,304,43.984218,31,20509.21289,11461.03027,0,3,10,Normal,0
568,304,16.497022,31,8031.693359,4298.652832,0,3,10,Normal,0
568,304,23.555778,31,11468.29883,6137.962891,0,4,8,Normal,0
568,304,80.292723,31,39091.08594,20921.99023,0,4,5,Normal,0
544,304,188.735197,31,88004.52344,49179.0,0,4,5,Normal,0
544,304,23.091717,31,10767.33789,6017.041504,0,3,9,Normal,0
568,304,25.427361,31,12379.49219,6625.643555,0,8,9,Normal,0
568,304,25.147471,31,12243.22559,6552.712402,0,3,9,Normal,0
544,304,43.732235,31,20391.7168,11395.37109,0,3,9,Normal,0
544,304,95.625804,31,44588.94531,24917.35156,0,8,9,Normal,0
568,304,34.81288,31,16948.90039,9071.242188,0,4,12,Normal,0
544,304,58.767233,31,27402.32031,15313.06152,0,4,12,Normal,0
544,304,193.991797,31,90455.60156,50548.71875,0,3,5,Normal,0
568,304,90.732337,31,44173.6875,23642.25391,0,3,5,Normal,0
520,304,199.356367,31,88855.98438,51946.57422,0,3,9,Normal,0
568,312,109.109041,31,53120.51563,29178.875,0,3,9,Normal,0
520,304,97.107581,31,43282.23438,25303.46094,0,3,6,Normal,0
520,304,199.293929,31,88828.14844,51930.30469,0,4,9,Normal,0
568,320,29.369069,31,14298.54102,8055.516113,0,3,6,Normal,0
520,304,23.244153,31,10360.25098,6056.762207,0,3,9,Normal,0
568,320,33.755111,31,16433.91602,9258.544922,0,4,9,Normal,0
568,320,17.574296,31,8556.170898,4820.378418,0,3,9,Normal,0
520,304,27.876453,31,12424.93359,7263.807129,0,3,9,Normal,0
568,320,15.507826,31,7550.096191,4253.575195,0,4,5,Normal,0
568,320,56.727932,31,27618.39844,15559.66113,0,3,7,Normal,0
568,312,15.866432,31,7724.685547,4243.137207,0,3,9,Normal,0
520,304,28.212383,31,12574.66211,7351.34082,0,3,9,Normal,0
520,304,193.755539,31,86359.60938,50487.15625,0,3,7,Normal,0
520,304,30.948665,31,13794.26172,8064.337891,0,4,5,Normal,0
568,320,96.686421,31,47072.47656,26519.70313,0,4,14,Normal,0
520,304,37.404552,31,16671.74414,9746.557617,0,3,9,Normal,0
520,304,193.594783,31,86287.96094,50445.26953,0,4,14,Normal,0
568,312,32.685536,31,15913.18652,8741.045898,0,2,5,Normal,0
520,304,97.038927,31,43251.63672,25285.57227,0,2,10,Normal,0
520,304,55.066078,31,24543.73828,14348.64648,0,4,8,Normal,0
568,320,28.191817,31,13725.3877,7732.612793,0,3,9,Normal,0
520,304,52.970912,31,23609.89258,13802.70606,0,3,9,Normal,0
568,320,29.363894,31,14296.02148,8054.09668,0,4,8,Normal,0
520,304,199.532517,31,88934.49219,51992.47266,0,4,6,Normal,0
568,312,80.33511,31,39111.72266,21483.9043,0,4,6,Normal,0
568,312,142.259075,31,69259.84375,38044.14063,0,3,8,Normal,0
502,268,72.863639,254,17564.99414,8704.776367,1,7,7,Normal,0
610,354,42.685897,254,11028.02734,6227.119141,1,7,7,Normal,0
674,354,41.541027,254,11866.07227,6060.102539,1,7,7,Normal,0
520,304,109.214592,31,48678.50391,28458.20313,0,3,18,Normal,0
568,312,46.636199,31,22705.16602,12471.85254,0,3,18,Normal,0
674,268,87.089304,254,28193.71094,10404.26856,1,7,7,Normal,0
610,354,40.517575,254,10467.83496,5910.799316,1,7,7,Normal,0
578,268,55.395116,254,15392.45606,6617.870117,1,7,7,Normal,0
502,268,83.302787,254,20081.52539,9951.90625,1,8,7,Normal,0
738,268,62.216137,254,22065.99023,7432.754395,1,8,7,Normal,0
520,304,199.027617,31,88709.45313,51860.91016,0,2,6,Normal,0
568,320,25.148467,31,12243.71094,6897.865234,0,2,4,Normal,0
520,304,58.828475,31,26220.69141,15329.01953,0,5,10,Normal,0
568,320,14.974767,31,7290.572266,4107.364746,0,5,10,Normal,0
520,304,55.991937,31,24956.40625,14589.89941,0,3,8,Normal,0
546,354,35.991633,254,8333.12207,5250.543945,1,8,7,Normal,0
520,304,131.722555,31,58710.625,34323.13281,0,3,10,Normal,0
520,304,193.718006,31,86342.88281,50477.37891,0,4,10,Normal,0
520,304,199.23153,31,88800.33594,51914.04297,0,3,8,Normal,0
568,320,96.587699,31,47024.41016,26492.625,0,4,8,Normal,0
568,312,31.645857,31,15407.01172,8463.005859,0,4,10,Normal,0
568,312,37.231665,31,18126.50195,9956.811523,0,3,10,Normal,0
568,312,56.826946,31,27666.60352,15197.14844,0,3,8,Normal,0
568,312,27.648203,31,13460.72559,7393.919434,0,4,11,Normal,0
520,304,80.343409,31,35810.20703,20935.19727,0,4,11,Normal,0
488,354,39.909758,254,8263.667969,5822.129395,1,8,7,Normal,0
520,304,114.528796,31,51047.12109,29842.93164,0,3,6,Normal,0
568,320,26.99149,31,13141.0,7403.379883,0,3,6,Normal,0
490,354,33.734443,254,7000.88916,4921.259766,1,8,7,Normal,0
520,304,56.387495,31,25132.71289,14692.96973,0,3,12,Normal,0
568,320,39.710454,31,19333.31836,10892.01074,0,3,12,Normal,0
568,320,19.647689,31,9565.617188,5389.080078,0,3,12,Normal,0
568,312,62.394708,31,30377.30859,16686.12695,0,3,9,Normal,0
520,304,46.944264,31,20923.72852,12232.33398,0,3,12,Normal,0
520,304,193.568019,31,86276.03125,50438.29688,0,3,9,Normal,0
520,304,132.023164,31,58844.60938,34401.46484,0,3,5,Normal,0
488,268,44.786816,254,10509.97266,5350.531738,1,8,7,Normal,0
490,354,33.741271,254,7002.306152,4922.255859,1,8,7,Normal,0
520,304,199.600808,31,88964.92969,52010.26953,0,3,3,Normal,0
568,320,45.938693,31,22365.58008,12600.32715,0,3,5,Normal,0
568,312,101.277541,31,49307.69531,27084.50781,0,3,3,Normal,0
520,304,82.233941,31,36652.84375,21427.81641,0,7,16,Normal,0
568,320,86.047942,31,41893.05469,23601.7207,0,3,7,Normal,0
568,320,31.481191,31,15326.84277,8634.84082,0,7,16,Normal,0
520,304,105.850504,31,47179.08203,27581.61719,0,3,12,Normal,0
738,354,33.817115,254,10582.76758,4933.320312,1,8,8,Normal,0
568,312,35.863227,31,17460.26758,9590.851562,0,3,12,Normal,0
568,320,24.455941,31,11906.54981,6707.915527,0,3,17,Normal,0
546,354,38.079451,254,8816.512695,5555.120117,1,8,8,Normal,0
520,304,198.728129,31,88575.96875,51782.87109,0,3,7,Normal,0
568,320,95.473202,31,46481.80859,26186.93555,0,3,4,Normal,0
520,304,120.417681,31,53671.87891,31377.40625,0,4,4,Normal,0
520,304,34.979361,31,15590.80078,9114.62207,0,3,17,Normal,0
520,304,198.841036,31,88626.28906,51812.29297,0,3,4,Normal,0
568,312,41.370181,31,20141.36914,11063.56836,0,4,4,Normal,0
520,304,48.566254,31,21646.67383,12654.97852,0,4,17,Normal,0
520,304,49.954683,31,22265.51563,13016.7627,0,3,4,Normal,0
568,312,16.386842,31,7978.050781,4382.30957,0,4,17,Normal,0
520,304,74.444326,31,33180.89844,19398.06445,0,4,10,Normal,0
568,320,17.268942,31,8407.507812,4736.624023,0,3,4,Normal,0
1506,354,36.929547,254,23565.39648,5387.369141,1,8,8,Normal,0
46,28,45454.5451,0,0.0,0.0,0,1,1,Normal,0
520,304,193.771623,31,86366.78125,50491.34766,0,3,3,Normal,0
168,0,200000.0051,63,134400000.0,0.0,0,1,1,Normal,0
546,268,60.600675,254,15901.61719,7239.760742,1,8,8,Normal,0
568,320,24.609413,31,11981.26856,6750.010254,0,3,12,Normal,0
568,312,81.308365,31,39585.55859,21744.17969,0,3,3,Normal,0
490,268,40.163438,254,9446.44043,4798.191895,1,8,8,Normal,0
520,304,38.020954,31,16946.48242,9907.174805,0,3,12,Normal,0
520,304,71.28237,31,31771.57031,18574.14844,0,3,9,Normal,0
568,312,17.235054,31,8391.008789,4609.145996,0,3,9,Normal,0
738,268,45.79174,254,16240.80371,5470.586426,1,8,8,Normal,0
568,312,187.924514,31,91492.39063,50256.38281,0,3,16,Normal,0
568,312,20.220812,31,9844.646484,5407.622559,0,1,4,Normal,0
568,312,25.908077,31,12613.53223,6928.560059,0,2,8,Normal,0
520,304,69.940552,31,31173.50391,18224.50977,0,2,7,Normal,0
520,304,46.604219,31,20772.16602,12143.72754,0,2,16,Normal,0
568,320,19.110332,31,9304.001953,5241.690918,0,5,16,Normal,0
520,304,39.076893,31,17417.12891,10182.32227,0,5,16,Normal,0
520,304,67.252727,31,29975.50195,17524.13867,0,3,5,Normal,0
520,304,16.274225,31,7253.654785,4240.598145,0,3,16,Normal,0
520,304,28.100599,31,12524.83887,7322.213379,0,4,8,Normal,0
568,312,81.26117,31,39562.58203,21731.55859,0,3,3,Normal,0
520,304,193.396885,31,86199.75781,50393.70313,0,3,3,Normal,0
1506,354,31.530821,254,20120.37305,4599.790527,1,9,9,Normal,0
568,320,161.052821,31,78409.71875,44174.48828,0,3,7,Normal,0
490,354,27.091806,254,5622.34668,3952.216309,1,9,9,Normal,0
546,268,39.410523,254,10341.32129,4708.243652,1,9,9,Normal,0
738,268,34.634354,254,12283.65137,4137.650879,1,9,9,Normal,0
1506,268,36.111251,254,26115.65625,4314.09082,1,9,9,Normal,0
490,268,35.450432,254,8337.941406,4235.14502,1,8,8,Normal,0
738,268,48.364007,254,17153.10156,5777.886719,1,8,8,Normal,0
546,268,39.651803,254,10404.63281,4737.068848,1,8,8,Normal,0
1506,354,30.994353,254,19778.04297,4521.529297,1,8,8,Normal,0
546,268,33.646471,254,8828.833984,4019.631592,1,6,6,Normal,0
546,354,25.87913,254,5991.779785,3775.30835,1,6,6,Normal,0
546,354,30.269038,254,7008.172363,4415.718262,1,6,6,Normal,0
546,268,31.56951,254,8283.838867,3771.50415,1,6,6,Normal,0
546,268,38.14707,254,10009.79102,4557.303223,1,6,6,Normal,0
546,268,26.859627,254,7047.966309,3208.830078,1,6,6,Normal,0
546,268,28.602536,254,7505.305664,3417.049561,1,6,6,Normal,0
546,268,23.695972,254,6217.823242,2830.878906,1,6,6,Normal,0
546,354,24.163619,254,5594.588379,3525.045654,1,6,6,Normal,0
520,304,199.64634,31,88985.22656,52022.13281,0,6,12,Normal,0
568,320,79.934225,31,38916.54688,21924.81641,0,6,12,Normal,0
568,312,21.070818,31,10258.47852,5634.938965,0,4,5,Normal,0
520,304,36.473152,31,16256.60449,9503.861328,0,4,5,Normal,0
546,268,36.412187,254,9554.557617,4350.04248,1,6,6,Normal,0
546,354,29.245401,254,6771.17041,4266.387695,1,6,6,Normal,0
520,304,193.648332,31,86311.82813,50459.22266,0,3,7,Normal,0
520,304,29.263358,31,13043.09668,7625.194824,0,5,6,Normal,0
568,312,24.29501,31,11828.19922,6497.179688,0,2,7,Normal,0
520,304,35.156622,31,15669.80859,9160.811523,0,2,7,Normal,0
568,312,20.278863,31,9872.90918,5423.147461,0,5,6,Normal,0
568,320,56.743569,31,27626.01172,15563.9502,0,3,7,Normal,0
568,320,23.546823,31,11463.93945,6458.557129,0,3,7,Normal,0
520,304,53.727126,31,23946.94727,13999.75391,0,3,7,Normal,0
568,320,22.849384,31,11124.38574,6267.259766,0,4,6,Normal,0
546,268,27.821002,254,7300.230957,3323.682373,1,7,7,Normal,0
520,304,91.979396,31,40996.53125,23967.20313,0,4,6,Normal,0
520,304,33.802056,31,15066.05957,8807.849609,0,3,10,Normal,0
568,312,97.006654,31,47228.38281,25942.35156,0,3,6,Normal,0
520,304,193.852125,31,86402.66406,50512.32422,0,3,6,Normal,0
568,312,88.413981,31,43044.97656,23644.42383,0,3,7,Normal,0
520,304,199.572337,31,88952.24219,52002.84766,0,3,7,Normal,0
520,304,193.760893,31,86362.0,50488.55469,0,4,8,Normal,0
568,312,56.814952,31,27660.76563,15193.94141,0,4,8,Normal,0
694,268,73.865428,254,24621.80859,8824.456055,1,5,5,Normal,0
694,354,39.128222,254,11508.30078,5708.117188,1,5,5,Normal,0
630,268,71.5724,254,21643.49414,8550.515625,1,5,5,Normal,0
522,354,37.823251,254,8365.613281,5517.744629,1,5,5,Normal,0
522,268,54.024852,254,13542.22949,6454.168945,1,13,13,Normal,0
598,354,38.577184,254,9784.989258,5627.730469,1,13,13,Normal,0
508,354,38.692028,254,8339.269531,5644.483887,1,13,13,Normal,0
758,354,39.506585,254,12697.88086,5763.313477,1,13,13,Normal,0
566,354,39.756688,254,9541.605469,5799.799316,1,13,13,Normal,0
568,312,145.309616,31,70745.02344,38859.94141,0,4,10,Normal,0
520,304,199.578039,31,88954.78125,52004.33594,0,3,13,Normal,0
568,312,28.799236,31,14021.11328,7701.738281,0,3,13,Normal,0
508,268,71.362988,254,17431.59961,8525.498047,1,13,13,Normal,0
510,268,73.072352,254,17888.11133,8729.709961,1,13,13,Normal,0
568,312,29.515067,31,14369.62109,7893.172363,0,4,6,Normal,0
520,304,193.852125,31,86402.66406,50512.32422,0,4,6,Normal,0
568,320,81.11992,31,39493.8125,22250.03516,0,3,5,Normal,0
758,354,33.705281,254,10833.27344,4917.005859,1,13,13,Normal,0
